nodeid,rdtimestamp,rssi,snr
milesight-02,1742292900,-81.0,8.0
tinovi-01,1742292900,-83.0,8.9
tinovi-02,1742292900,-71.0,9.9
tinovi-03,1742292900,-84.0,8.9
tinovi-04,1742292900,-77.0,9.3
tinovi-05,1742292900,-79.0,9.3
tinovi-06,1742292900,-80.0,8.5
milesight-01,1742293800,-86.0,9.5
milesight-02,1742293800,-96.0,8.0
tinovi-01,1742293800,-80.0,9.3
tinovi-02,1742293800,-71.0,9.3
tinovi-03,1742293800,-83.0,9.0
tinovi-04,1742293800,-76.0,8.1
tinovi-05,1742293800,-81.0,8.6
tinovi-06,1742293800,-81.0,9.0
milesight-01,1742294700,-78.0,9.1
milesight-02,1742294700,-80.5,9.5
tinovi-01,1742294700,-83.0,10.0
tinovi-02,1742294700,-71.0,8.5
tinovi-03,1742294700,-86.5,8.4
tinovi-04,1742294700,-75.0,9.3
tinovi-05,1742294700,-81.0,9.8
tinovi-06,1742294700,-81.0,9.3
milesight-01,1742295600,-80.0,9.0
milesight-02,1742295600,-85.0,9.8
tinovi-01,1742295600,-80.0,9.3
tinovi-02,1742295600,-71.0,9.8
tinovi-03,1742295600,-81.0,8.8
tinovi-04,1742295600,-77.0,9.8
tinovi-05,1742295600,-79.0,9.3
tinovi-06,1742295600,-80.0,8.4
milesight-01,1742296500,-84.5,7.5
milesight-02,1742296500,-85.5,8.5
tinovi-01,1742296500,-82.0,8.3
tinovi-02,1742296500,-70.0,8.4
tinovi-03,1742296500,-83.0,8.8
tinovi-04,1742296500,-73.0,7.5
tinovi-05,1742296500,-78.0,7.8
tinovi-06,1742296500,-78.0,8.8
milesight-01,1742297400,-74.0,7.3
milesight-02,1742297400,-84.0,9.3
tinovi-01,1742297400,-81.0,9.8
tinovi-02,1742297400,-69.0,8.8
tinovi-03,1742297400,-85.0,9.3
tinovi-04,1742297400,-75.5,8.0
tinovi-05,1742297400,-80.0,9.6
tinovi-06,1742297400,-79.5,8.0
milesight-01,1742298300,-78.0,8.4
milesight-02,1742298300,-76.5,9.9
tinovi-01,1742298300,-82.0,8.3
tinovi-02,1742298300,-73.0,9.1
tinovi-03,1742298300,-86.0,9.1
tinovi-04,1742298300,-75.0,9.5
tinovi-05,1742298300,-80.0,7.8
tinovi-06,1742298300,-81.0,9.5
milesight-01,1742299200,-79.0,8.8
milesight-02,1742299200,-85.0,9.5
tinovi-01,1742299200,-85.0,10.5
tinovi-02,1742299200,-72.0,8.0
tinovi-03,1742299200,-86.0,7.0
tinovi-04,1742299200,-75.0,8.1
tinovi-05,1742299200,-81.0,10.0
tinovi-06,1742299200,-81.0,9.3
milesight-01,1742300100,-81.0,8.1
milesight-02,1742300100,-83.0,8.3
tinovi-01,1742300100,-82.0,9.6
tinovi-02,1742300100,-70.0,10.3
tinovi-03,1742300100,-83.5,9.9
tinovi-04,1742300100,-75.0,9.0
tinovi-05,1742300100,-81.0,9.5
tinovi-06,1742300100,-81.0,8.0
milesight-01,1742301000,-80.0,7.8
milesight-02,1742301000,-75.0,7.3
tinovi-01,1742301000,-83.0,6.5
tinovi-02,1742301000,-69.0,7.3
tinovi-03,1742301000,-85.0,6.8
tinovi-04,1742301000,-74.0,8.0
tinovi-05,1742301000,-79.5,8.9
tinovi-06,1742301000,-79.0,10.0
milesight-01,1742301900,-81.0,9.4
milesight-02,1742301900,-78.0,9.4
tinovi-01,1742301900,-82.0,9.5
tinovi-02,1742301900,-71.0,9.3
tinovi-03,1742301900,-85.5,9.9
tinovi-04,1742301900,-74.0,6.8
tinovi-05,1742301900,-81.0,9.5
tinovi-06,1742301900,-80.0,7.3
milesight-01,1742302800,-77.0,8.8
milesight-02,1742302800,-81.0,9.3
tinovi-01,1742302800,-83.0,7.5
tinovi-02,1742302800,-70.0,9.3
tinovi-03,1742302800,-86.0,9.5
tinovi-04,1742302800,-77.0,9.3
tinovi-05,1742302800,-82.0,9.1
tinovi-06,1742302800,-79.5,9.1
milesight-01,1742303700,-82.0,9.8
milesight-02,1742303700,-83.0,8.4
tinovi-01,1742303700,-82.0,9.8
tinovi-02,1742303700,-70.0,8.5
tinovi-03,1742303700,-84.5,8.0
tinovi-04,1742303700,-74.0,7.9
tinovi-05,1742303700,-81.0,9.8
tinovi-06,1742303700,-81.0,9.0
milesight-01,1742304600,-75.0,8.5
milesight-02,1742304600,-84.0,9.8
tinovi-01,1742304600,-83.0,9.8
tinovi-02,1742304600,-73.0,9.8
tinovi-03,1742304600,-85.0,9.8
tinovi-04,1742304600,-75.0,9.8
tinovi-05,1742304600,-81.0,9.8
tinovi-06,1742304600,-81.5,8.3
milesight-01,1742305500,-80.5,9.3
milesight-02,1742305500,-81.5,9.4
tinovi-01,1742305500,-80.5,8.6
tinovi-02,1742305500,-69.0,8.1
tinovi-03,1742305500,-83.0,9.3
tinovi-04,1742305500,-77.0,9.4
tinovi-05,1742305500,-78.0,10.0
tinovi-06,1742305500,-80.0,9.5
milesight-01,1742306400,-77.0,7.8
milesight-02,1742306400,-81.0,10.0
tinovi-01,1742306400,-80.0,10.5
tinovi-02,1742306400,-69.0,9.3
tinovi-03,1742306400,-84.0,8.9
tinovi-04,1742306400,-73.0,8.3
tinovi-05,1742306400,-82.5,8.9
tinovi-06,1742306400,-77.5,8.1
milesight-01,1742307300,-82.0,9.6
milesight-02,1742307300,-82.0,9.1
tinovi-01,1742307300,-82.0,8.5
tinovi-02,1742307300,-70.5,9.3
tinovi-03,1742307300,-86.0,9.8
tinovi-04,1742307300,-74.0,8.3
tinovi-05,1742307300,-80.0,9.3
tinovi-06,1742307300,-79.0,9.5
milesight-01,1742308200,-81.0,8.0
milesight-02,1742308200,-86.0,9.8
tinovi-01,1742308200,-83.0,10.5
tinovi-02,1742308200,-69.0,8.5
tinovi-03,1742308200,-86.0,9.3
tinovi-04,1742308200,-74.0,8.0
tinovi-05,1742308200,-81.0,8.8
tinovi-06,1742308200,-80.5,9.3
milesight-01,1742309100,-76.0,8.6
milesight-02,1742309100,-80.0,10.0
tinovi-01,1742309100,-81.0,9.6
tinovi-02,1742309100,-71.5,8.1
tinovi-03,1742309100,-86.0,7.5
tinovi-04,1742309100,-74.5,8.1
tinovi-05,1742309100,-81.0,9.5
tinovi-06,1742309100,-81.0,9.8
milesight-01,1742310000,-79.0,8.0
milesight-02,1742310000,-81.0,9.8
tinovi-01,1742310000,-81.0,10.5
tinovi-02,1742310000,-71.0,9.3
tinovi-03,1742310000,-85.5,9.1
tinovi-04,1742310000,-75.0,9.3
tinovi-05,1742310000,-80.5,9.9
tinovi-06,1742310000,-80.0,8.1
milesight-01,1742310900,-79.5,9.5
milesight-02,1742310900,-81.0,8.9
tinovi-01,1742310900,-81.5,8.0
tinovi-02,1742310900,-69.0,6.8
tinovi-03,1742310900,-85.0,7.0
tinovi-04,1742310900,-74.0,8.9
tinovi-05,1742310900,-77.0,7.8
tinovi-06,1742310900,-77.0,8.8
milesight-01,1742311800,-81.0,6.8
milesight-02,1742311800,-80.0,9.3
tinovi-01,1742311800,-81.0,10.3
tinovi-02,1742311800,-71.0,9.9
tinovi-03,1742311800,-84.5,9.3
tinovi-04,1742311800,-74.0,6.8
tinovi-05,1742311800,-81.5,9.3
tinovi-06,1742311800,-77.5,7.8
milesight-01,1742312700,-83.5,9.4
milesight-02,1742312700,-78.0,9.5
tinovi-01,1742312700,-81.5,8.5
tinovi-02,1742312700,-72.0,10.0
tinovi-03,1742312700,-87.0,9.8
tinovi-04,1742312700,-75.0,8.9
tinovi-05,1742312700,-80.0,7.8
tinovi-06,1742312700,-81.0,9.3
milesight-01,1742313600,-76.0,8.3
milesight-02,1742313600,-79.0,10.3
tinovi-01,1742313600,-81.0,9.8
tinovi-02,1742313600,-72.0,8.8
tinovi-03,1742313600,-86.5,7.9
tinovi-04,1742313600,-74.0,7.3
tinovi-05,1742313600,-81.0,10.0
tinovi-06,1742313600,-80.5,9.1
milesight-01,1742314500,-79.0,9.5
milesight-02,1742314500,-82.0,9.0
tinovi-01,1742314500,-81.5,9.8
tinovi-02,1742314500,-69.0,9.8
tinovi-03,1742314500,-87.0,8.0
tinovi-04,1742314500,-75.0,9.4
tinovi-05,1742314500,-80.0,8.8
tinovi-06,1742314500,-81.0,7.0
milesight-01,1742315400,-81.0,7.5
milesight-02,1742315400,-83.0,9.8
tinovi-01,1742315400,-78.0,7.8
tinovi-02,1742315400,-69.0,8.0
tinovi-03,1742315400,-84.5,8.4
tinovi-04,1742315400,-75.0,8.5
tinovi-05,1742315400,-80.5,8.9
tinovi-06,1742315400,-78.5,9.4
milesight-01,1742316300,-79.0,8.5
milesight-02,1742316300,-80.0,9.4
tinovi-01,1742316300,-83.0,9.9
tinovi-02,1742316300,-71.0,10.0
tinovi-03,1742316300,-83.0,8.8
tinovi-04,1742316300,-73.5,8.0
tinovi-05,1742316300,-85.0,10.3
tinovi-06,1742316300,-78.0,7.0
milesight-01,1742317200,-77.0,8.3
milesight-02,1742317200,-77.0,9.5
tinovi-01,1742317200,-81.0,7.8
tinovi-02,1742317200,-73.0,9.8
tinovi-03,1742317200,-87.0,9.8
tinovi-04,1742317200,-77.0,9.5
tinovi-05,1742317200,-82.0,8.8
tinovi-06,1742317200,-78.5,9.0
milesight-01,1742318100,-80.0,9.6
milesight-02,1742318100,-80.5,7.8
tinovi-01,1742318100,-79.5,9.1
tinovi-02,1742318100,-68.0,8.3
tinovi-03,1742318100,-84.0,9.0
tinovi-04,1742318100,-75.0,8.3
tinovi-05,1742318100,-80.0,9.3
tinovi-06,1742318100,-81.0,9.5
milesight-01,1742319000,-79.0,9.5
milesight-02,1742319000,-80.0,7.5
tinovi-01,1742319000,-80.0,9.3
tinovi-02,1742319000,-72.0,9.0
tinovi-03,1742319000,-85.5,8.1
tinovi-04,1742319000,-75.0,9.8
tinovi-05,1742319000,-83.0,10.3
tinovi-06,1742319000,-79.5,8.0
milesight-01,1742319900,-84.0,9.3
milesight-02,1742319900,-80.5,9.4
tinovi-01,1742319900,-81.0,8.8
tinovi-02,1742319900,-67.0,8.3
tinovi-03,1742319900,-84.0,9.0
tinovi-04,1742319900,-75.0,9.1
tinovi-05,1742319900,-78.0,9.3
tinovi-06,1742319900,-78.0,8.3
milesight-01,1742320800,-78.0,7.8
milesight-02,1742320800,-78.0,9.0
tinovi-01,1742320800,-83.0,10.3
tinovi-02,1742320800,-68.0,7.6
tinovi-03,1742320800,-83.5,8.1
tinovi-04,1742320800,-74.0,8.3
tinovi-05,1742320800,-81.5,8.3
tinovi-06,1742320800,-77.5,8.0
milesight-01,1742321700,-81.0,9.6
milesight-02,1742321700,-83.0,9.1
tinovi-01,1742321700,-80.5,8.8
tinovi-02,1742321700,-71.0,10.0
tinovi-03,1742321700,-86.0,9.5
tinovi-04,1742321700,-74.0,7.8
tinovi-05,1742321700,-81.0,10.0
tinovi-06,1742321700,-79.0,8.5
milesight-01,1742322600,-84.0,10.0
milesight-02,1742322600,-85.0,7.3
tinovi-01,1742322600,-81.0,9.5
tinovi-02,1742322600,-70.5,9.1
tinovi-03,1742322600,-85.5,9.5
tinovi-04,1742322600,-75.0,9.5
tinovi-05,1742322600,-79.5,8.4
tinovi-06,1742322600,-81.0,9.4
milesight-01,1742323500,-80.0,8.9
milesight-02,1742323500,-85.0,9.8
tinovi-01,1742323500,-80.0,10.0
tinovi-02,1742323500,-69.0,6.8
tinovi-03,1742323500,-86.0,7.8
tinovi-04,1742323500,-74.5,8.5
tinovi-05,1742323500,-80.0,9.3
tinovi-06,1742323500,-81.0,9.3
milesight-01,1742324400,-80.0,9.3
milesight-02,1742324400,-78.0,10.0
tinovi-01,1742324400,-81.5,9.6
tinovi-02,1742324400,-69.5,9.1
tinovi-03,1742324400,-85.0,9.4
tinovi-04,1742324400,-75.0,9.0
tinovi-05,1742324400,-81.5,10.3
tinovi-06,1742324400,-79.5,7.9
milesight-01,1742325300,-79.5,9.6
milesight-02,1742325300,-81.5,9.4
tinovi-01,1742325300,-78.0,8.3
tinovi-02,1742325300,-66.0,7.0
tinovi-03,1742325300,-82.0,7.0
tinovi-04,1742325300,-74.5,9.0
tinovi-05,1742325300,-80.0,7.3
tinovi-06,1742325300,-78.0,8.0
milesight-01,1742326200,-82.0,9.8
milesight-02,1742326200,-83.0,9.3
tinovi-01,1742326200,-82.0,9.6
tinovi-02,1742326200,-69.5,8.8
tinovi-03,1742326200,-84.5,9.1
tinovi-04,1742326200,-74.0,7.3
tinovi-05,1742326200,-83.0,9.5
tinovi-06,1742326200,-79.0,8.0
milesight-01,1742327100,-85.0,9.1
milesight-02,1742327100,-77.5,8.6
tinovi-01,1742327100,-78.0,7.5
tinovi-02,1742327100,-71.0,9.3
tinovi-03,1742327100,-85.0,8.8
tinovi-04,1742327100,-76.0,9.9
tinovi-05,1742327100,-80.0,8.4
tinovi-06,1742327100,-81.0,9.5
milesight-01,1742328000,-80.0,10.0
milesight-02,1742328000,-77.0,9.3
tinovi-01,1742328000,-80.5,9.8
tinovi-02,1742328000,-71.0,8.1
tinovi-03,1742328000,-85.5,8.0
tinovi-04,1742328000,-74.0,6.8
tinovi-05,1742328000,-80.0,10.0
tinovi-06,1742328000,-83.0,9.0
milesight-01,1742328900,-78.5,10.1
milesight-02,1742328900,-82.5,9.6
tinovi-01,1742328900,-83.0,10.3
tinovi-02,1742328900,-71.0,9.8
tinovi-03,1742328900,-86.0,9.3
tinovi-04,1742328900,-74.5,9.1
tinovi-05,1742328900,-80.5,9.6
tinovi-06,1742328900,-82.0,8.9
milesight-01,1742329800,-80.0,7.5
milesight-02,1742329800,-81.0,9.3
tinovi-01,1742329800,-79.5,8.8
tinovi-02,1742329800,-69.0,8.3
tinovi-03,1742329800,-83.5,8.6
tinovi-04,1742329800,-75.0,9.0
tinovi-05,1742329800,-79.0,9.5
tinovi-06,1742329800,-78.0,8.0
milesight-01,1742330700,-81.5,9.1
milesight-02,1742330700,-82.5,8.9
tinovi-01,1742330700,-83.0,10.3
tinovi-02,1742330700,-69.0,9.5
tinovi-03,1742330700,-85.0,9.5
tinovi-04,1742330700,-74.0,8.1
tinovi-05,1742330700,-81.5,8.5
tinovi-06,1742330700,-78.5,8.3
milesight-01,1742331600,-78.0,10.5
milesight-02,1742331600,-79.0,9.5
tinovi-01,1742331600,-79.5,8.5
tinovi-02,1742331600,-72.0,9.8
tinovi-03,1742331600,-85.5,9.1
tinovi-04,1742331600,-77.0,9.8
tinovi-05,1742331600,-81.0,10.3
tinovi-06,1742331600,-79.0,9.3
milesight-01,1742332500,-76.5,9.0
milesight-02,1742332500,-84.5,10.0
tinovi-01,1742332500,-80.0,9.5
tinovi-02,1742332500,-69.0,8.5
tinovi-03,1742332500,-84.0,9.3
tinovi-04,1742332500,-74.5,8.1
tinovi-05,1742332500,-79.0,8.4
tinovi-06,1742332500,-81.0,9.3
milesight-01,1742333400,-81.0,7.8
milesight-02,1742333400,-84.0,8.0
tinovi-01,1742333400,-79.5,9.1
tinovi-02,1742333400,-68.5,8.3
tinovi-03,1742333400,-85.0,8.0
tinovi-04,1742333400,-75.0,9.8
tinovi-05,1742333400,-80.0,8.8
tinovi-06,1742333400,-81.0,8.3
milesight-01,1742334300,-76.5,8.4
milesight-02,1742334300,-84.5,9.1
tinovi-01,1742334300,-80.0,9.3
tinovi-02,1742334300,-69.0,9.3
tinovi-03,1742334300,-83.0,9.3
tinovi-04,1742334300,-74.5,8.6
tinovi-05,1742334300,-81.0,9.8
tinovi-06,1742334300,-80.5,8.0
milesight-01,1742335200,-76.0,10.0
milesight-02,1742335200,-78.0,9.5
tinovi-01,1742335200,-79.5,8.1
tinovi-02,1742335200,-68.5,8.3
tinovi-03,1742335200,-84.0,8.4
tinovi-04,1742335200,-74.0,9.5
tinovi-05,1742335200,-80.0,7.3
tinovi-06,1742335200,-78.0,8.8
milesight-01,1742336100,-78.0,9.8
milesight-02,1742336100,-81.5,9.4
tinovi-01,1742336100,-80.0,9.3
tinovi-02,1742336100,-71.0,9.5
tinovi-03,1742336100,-86.0,9.8
tinovi-04,1742336100,-75.5,8.3
tinovi-05,1742336100,-82.0,9.6
tinovi-06,1742336100,-78.5,7.6
milesight-01,1742337000,-79.0,10.3
milesight-02,1742337000,-84.0,9.3
tinovi-01,1742337000,-79.0,8.8
tinovi-02,1742337000,-71.0,9.1
tinovi-03,1742337000,-86.0,9.4
tinovi-04,1742337000,-75.0,10.0
tinovi-05,1742337000,-80.0,8.0
tinovi-06,1742337000,-80.0,8.3
milesight-01,1742337900,-76.5,8.9
milesight-02,1742337900,-82.0,8.5
tinovi-01,1742337900,-79.0,8.8
tinovi-02,1742337900,-71.0,7.0
tinovi-03,1742337900,-86.0,7.0
tinovi-04,1742337900,-73.5,8.0
tinovi-05,1742337900,-79.5,8.8
tinovi-06,1742337900,-83.0,9.5
milesight-01,1742338800,-81.0,9.0
milesight-02,1742338800,-79.0,9.3
tinovi-01,1742338800,-80.0,10.1
tinovi-02,1742338800,-69.5,9.6
tinovi-03,1742338800,-85.5,9.9
tinovi-04,1742338800,-75.0,9.5
tinovi-05,1742338800,-81.0,9.5
tinovi-06,1742338800,-83.0,7.0
milesight-01,1742339700,-76.5,8.8
milesight-02,1742339700,-79.0,8.3
tinovi-01,1742339700,-79.0,8.3
tinovi-02,1742339700,-69.0,6.5
tinovi-03,1742339700,-83.0,7.5
tinovi-04,1742339700,-74.5,9.3
tinovi-05,1742339700,-79.5,8.4
tinovi-06,1742339700,-79.0,9.1
milesight-01,1742340600,-77.0,9.8
milesight-02,1742340600,-86.0,9.0
tinovi-01,1742340600,-79.5,9.1
tinovi-02,1742340600,-69.5,8.9
tinovi-03,1742340600,-85.0,9.1
tinovi-04,1742340600,-74.0,7.0
tinovi-05,1742340600,-85.0,10.0
tinovi-06,1742340600,-78.0,7.0
milesight-01,1742341500,-84.5,8.1
milesight-02,1742341500,-82.0,7.4
tinovi-01,1742341500,-80.0,6.8
tinovi-02,1742341500,-71.0,9.8
tinovi-03,1742341500,-86.0,9.5
tinovi-04,1742341500,-75.5,9.4
tinovi-05,1742341500,-80.0,8.6
tinovi-06,1742341500,-79.5,8.5
milesight-01,1742342400,-84.0,9.3
milesight-02,1742342400,-81.0,10.0
tinovi-01,1742342400,-79.5,9.8
tinovi-02,1742342400,-71.0,8.8
tinovi-03,1742342400,-87.0,8.1
tinovi-04,1742342400,-74.0,7.0
tinovi-05,1742342400,-81.0,10.8
tinovi-06,1742342400,-83.0,9.3
milesight-01,1742343300,-78.5,9.1
milesight-02,1742343300,-79.0,8.5
tinovi-01,1742343300,-78.0,9.5
tinovi-02,1742343300,-69.0,9.3
tinovi-03,1742343300,-87.0,9.5
tinovi-04,1742343300,-74.0,8.5
tinovi-05,1742343300,-81.0,9.9
tinovi-06,1742343300,-83.0,8.5
milesight-01,1742344200,-79.0,9.3
milesight-02,1742344200,-87.0,10.0
tinovi-01,1742344200,-77.5,9.3
tinovi-02,1742344200,-68.0,8.1
tinovi-03,1742344200,-84.5,8.9
tinovi-04,1742344200,-74.0,8.5
tinovi-05,1742344200,-80.0,9.0
tinovi-06,1742344200,-80.0,9.3
milesight-01,1742345100,-84.5,9.9
milesight-02,1742345100,-81.0,9.4
tinovi-01,1742345100,-83.0,10.5
tinovi-02,1742345100,-71.0,10.3
tinovi-03,1742345100,-86.0,9.5
tinovi-04,1742345100,-73.5,7.9
tinovi-05,1742345100,-81.5,8.6
tinovi-06,1742345100,-79.0,8.3
milesight-01,1742346000,-86.0,9.8
milesight-02,1742346000,-86.0,9.0
tinovi-01,1742346000,-78.0,8.0
tinovi-02,1742346000,-71.0,8.9
tinovi-03,1742346000,-85.5,9.0
tinovi-04,1742346000,-75.0,8.8
tinovi-05,1742346000,-79.0,9.0
tinovi-06,1742346000,-80.0,9.8
milesight-01,1742346900,-79.0,9.8
milesight-02,1742346900,-79.0,8.4
tinovi-01,1742346900,-78.0,10.0
tinovi-02,1742346900,-69.0,8.8
tinovi-03,1742346900,-87.0,9.8
tinovi-04,1742346900,-74.0,7.6
tinovi-05,1742346900,-79.0,8.9
tinovi-06,1742346900,-82.0,9.4
milesight-01,1742347800,-80.0,10.3
milesight-02,1742347800,-79.0,9.8
tinovi-01,1742347800,-81.0,10.4
tinovi-02,1742347800,-72.0,8.1
tinovi-03,1742347800,-87.0,7.6
tinovi-04,1742347800,-74.0,8.3
tinovi-05,1742347800,-81.0,9.8
tinovi-06,1742347800,-79.0,7.8
milesight-01,1742348700,-79.0,7.3
milesight-02,1742348700,-82.0,8.3
tinovi-01,1742348700,-79.0,10.5
tinovi-02,1742348700,-69.0,9.8
tinovi-03,1742348700,-83.0,8.8
tinovi-04,1742348700,-75.0,9.5
tinovi-05,1742348700,-80.0,9.5
tinovi-06,1742348700,-79.5,7.8
milesight-01,1742349600,-85.0,9.5
milesight-02,1742349600,-92.0,9.5
tinovi-01,1742349600,-80.0,8.9
tinovi-02,1742349600,-69.0,8.4
tinovi-03,1742349600,-83.5,8.0
tinovi-04,1742349600,-73.5,8.8
tinovi-05,1742349600,-77.0,7.8
tinovi-06,1742349600,-79.0,9.5
milesight-01,1742350500,-78.5,9.0
milesight-02,1742350500,-78.5,9.9
tinovi-01,1742350500,-79.0,10.3
tinovi-02,1742350500,-71.0,9.8
tinovi-03,1742350500,-86.0,9.5
tinovi-04,1742350500,-73.0,7.0
tinovi-05,1742350500,-81.5,9.5
tinovi-06,1742350500,-79.0,8.3
milesight-01,1742351400,-80.0,10.0
milesight-02,1742351400,-81.0,9.8
tinovi-01,1742351400,-76.5,8.9
tinovi-02,1742351400,-71.0,9.4
tinovi-03,1742351400,-86.0,6.0
tinovi-04,1742351400,-74.0,8.1
tinovi-05,1742351400,-79.0,7.5
tinovi-06,1742351400,-81.0,8.8
milesight-01,1742352300,-80.5,9.0
milesight-02,1742352300,-91.0,9.3
tinovi-01,1742352300,-78.0,10.0
tinovi-02,1742352300,-71.0,7.3
tinovi-03,1742352300,-85.5,8.4
tinovi-04,1742352300,-74.0,7.3
tinovi-05,1742352300,-79.5,9.5
tinovi-06,1742352300,-81.0,8.5
milesight-01,1742353200,-76.0,7.8
milesight-02,1742353200,-77.0,8.0
tinovi-01,1742353200,-78.0,9.8
tinovi-02,1742353200,-69.0,9.1
tinovi-03,1742353200,-85.0,8.8
tinovi-04,1742353200,-74.5,9.1
tinovi-05,1742353200,-79.0,9.3
tinovi-06,1742353200,-81.0,7.3
milesight-01,1742354100,-78.5,9.1
milesight-02,1742354100,-78.0,9.0
tinovi-01,1742354100,-77.0,7.5
tinovi-02,1742354100,-67.0,7.3
tinovi-03,1742354100,-84.0,7.8
tinovi-04,1742354100,-75.0,9.3
tinovi-05,1742354100,-77.0,8.5
tinovi-06,1742354100,-79.0,9.0
milesight-01,1742355000,-81.0,10.0
milesight-02,1742355000,-82.0,9.3
tinovi-01,1742355000,-80.0,9.8
tinovi-02,1742355000,-69.5,8.9
tinovi-03,1742355000,-85.0,9.0
tinovi-04,1742355000,-73.5,7.8
tinovi-05,1742355000,-80.0,9.3
tinovi-06,1742355000,-80.0,7.3
milesight-01,1742355900,-82.0,9.6
milesight-02,1742355900,-89.5,8.6
tinovi-01,1742355900,-80.0,7.8
tinovi-02,1742355900,-71.0,9.5
tinovi-03,1742355900,-86.0,9.3
tinovi-04,1742355900,-75.0,9.5
tinovi-05,1742355900,-79.0,8.8
tinovi-06,1742355900,-80.0,9.4
milesight-01,1742356800,-77.0,7.8
milesight-02,1742356800,-74.0,8.3
tinovi-01,1742356800,-78.5,9.5
tinovi-02,1742356800,-69.0,8.8
tinovi-03,1742356800,-86.0,9.8
tinovi-04,1742356800,-73.5,7.9
tinovi-05,1742356800,-80.0,9.8
tinovi-06,1742356800,-81.0,9.8
milesight-01,1742357700,-82.5,9.6
milesight-02,1742357700,-76.5,8.5
tinovi-01,1742357700,-79.0,9.3
tinovi-02,1742357700,-71.0,8.5
tinovi-03,1742357700,-86.0,8.5
tinovi-04,1742357700,-74.0,9.0
tinovi-05,1742357700,-79.0,9.4
tinovi-06,1742357700,-80.5,7.6
milesight-01,1742358600,-83.0,9.8
milesight-02,1742358600,-81.0,9.0
tinovi-01,1742358600,-76.5,9.1
tinovi-02,1742358600,-69.0,9.5
tinovi-03,1742358600,-85.0,9.5
tinovi-04,1742358600,-74.5,8.6
tinovi-05,1742358600,-79.0,10.5
tinovi-06,1742358600,-79.0,7.8
milesight-01,1742359500,-82.0,9.4
milesight-02,1742359500,-91.5,7.4
tinovi-01,1742359500,-81.0,9.8
tinovi-02,1742359500,-68.5,8.0
tinovi-03,1742359500,-84.5,8.3
tinovi-04,1742359500,-73.0,8.8
tinovi-05,1742359500,-81.0,8.6
tinovi-06,1742359500,-79.5,8.1
milesight-01,1742360400,-79.0,8.0
milesight-02,1742360400,-74.0,7.5
tinovi-01,1742360400,-76.5,9.0
tinovi-02,1742360400,-71.0,9.3
tinovi-03,1742360400,-86.0,9.0
tinovi-04,1742360400,-74.5,8.0
tinovi-05,1742360400,-80.0,9.8
tinovi-06,1742360400,-80.0,9.0
milesight-01,1742361300,-82.5,9.1
milesight-02,1742361300,-81.5,9.0
tinovi-01,1742361300,-80.0,9.8
tinovi-02,1742361300,-69.0,9.1
tinovi-03,1742361300,-85.5,8.3
tinovi-04,1742361300,-74.0,9.3
tinovi-05,1742361300,-78.5,8.3
tinovi-06,1742361300,-81.5,9.1
milesight-01,1742362200,-84.0,9.3
milesight-02,1742362200,-81.0,9.5
tinovi-01,1742362200,-78.0,9.6
tinovi-02,1742362200,-71.0,7.3
tinovi-03,1742362200,-87.0,6.5
tinovi-04,1742362200,-75.0,8.6
tinovi-05,1742362200,-79.0,9.3
tinovi-06,1742362200,-80.0,8.0
milesight-01,1742363100,-84.0,9.3
milesight-02,1742363100,-85.5,9.6
tinovi-01,1742363100,-76.0,10.0
tinovi-02,1742363100,-70.0,9.9
tinovi-03,1742363100,-87.5,9.0
tinovi-04,1742363100,-74.0,8.5
tinovi-05,1742363100,-79.5,9.9
tinovi-06,1742363100,-80.5,8.0
milesight-01,1742364000,-83.0,9.5
milesight-02,1742364000,-92.0,9.5
tinovi-01,1742364000,-78.0,8.5
tinovi-02,1742364000,-68.0,6.8
tinovi-03,1742364000,-87.0,7.5
tinovi-04,1742364000,-74.0,8.9
tinovi-05,1742364000,-79.0,7.8
tinovi-06,1742364000,-79.0,9.8
milesight-01,1742364900,-81.0,9.6
milesight-02,1742364900,-81.5,10.1
tinovi-01,1742364900,-80.0,10.0
tinovi-02,1742364900,-71.0,9.6
tinovi-03,1742364900,-86.5,9.1
tinovi-04,1742364900,-74.0,7.0
tinovi-05,1742364900,-80.0,9.9
tinovi-06,1742364900,-79.0,8.0
milesight-01,1742365800,-75.0,7.8
milesight-02,1742365800,-74.0,7.8
tinovi-01,1742365800,-78.5,8.8
tinovi-02,1742365800,-71.0,9.5
tinovi-03,1742365800,-91.0,10.0
tinovi-04,1742365800,-76.0,9.5
tinovi-05,1742365800,-80.0,8.3
tinovi-06,1742365800,-79.0,8.0
milesight-01,1742366700,-79.0,9.4
milesight-02,1742366700,-84.5,8.1
tinovi-01,1742366700,-79.0,9.3
tinovi-02,1742366700,-71.0,8.9
tinovi-03,1742366700,-87.0,8.3
tinovi-04,1742366700,-75.0,7.5
tinovi-05,1742366700,-81.0,10.3
tinovi-06,1742366700,-80.5,9.5
milesight-01,1742367600,-79.0,7.5
milesight-02,1742367600,-86.0,9.3
tinovi-01,1742367600,-79.0,9.4
tinovi-02,1742367600,-71.0,10.0
tinovi-03,1742367600,-89.0,9.5
tinovi-04,1742367600,-75.0,8.9
tinovi-05,1742367600,-80.0,9.3
tinovi-06,1742367600,-80.0,6.8
milesight-01,1742368500,-80.5,9.6
milesight-02,1742368500,-84.0,10.0
